Nivel,Entidad,Tipo,Programa,Subprograma,Proyecto,Objeto,Pais,Departamento,Fuente,Organismo,VerJustifica,VerProgramado,Fila,Anho,version
12,1,2,2,4,0,280,1,99,30,604,"PAGO A LAS ORGANIZACION DE EVENTOS SEMINARIOS Y TALLERES",1199000000,384,2016,6
12,1,2,2,4,0,290,1,99,30,604,"PAGO A CAPACITACION DE LOS FUNCIONARIOS DE LOS PROYECTOS",2009956862,385,2016,6
12,1,2,2,4,0,330,1,99,30,604,"PAGO ADQUISICIONES DE PRODUCTOS DE PAPEL E IMPRESO",559054420,386,2016,6
12,1,2,2,4,0,340,1,99,30,604,"ADQUISICION DE INSUMOS DE OFINAS PARA LA EJECUCION DE LOS PROYECTOS",63458380,387,2016,6
12,1,2,2,4,0,360,1,99,30,604,"PAGO DE COMBUSTIBLES Y LUBRICANTES PARA LAS GESTIONES DE LAS ACTIVIDADES ESTABLEZIDAS EN EL PROYECTOS",418478400,388,2016,6
12,1,2,2,4,0,520,1,99,30,604,"CONSTRUCCION DE INFRAESTRUCTURA QUE CONTRIBUYA AL OBJETIVO DEL
PROYECTO",949320000,389,2016,6
12,1,2,2,4,0,530,1,99,30,604,"PAGO A LAS ADQUISICIONES DE MAQUINARIAS Y EQUIPOS",1000688800,151,2016,6
12,1,2,2,4,0,540,1,99,30,604,"ADQUISICION DE EQUIPOS INVENTARIABLES QUE CONTRIBUYA A LA EJECUCION DE LOS PROYECTOS",1869151138,224,2016,6
12,1,2,2,5,0,111,1,99,10,1,"PAGO DE SUELDOS PARA PERSONAL",7660800000,252,2016,6
12,1,2,2,5,0,113,1,99,10,1,"PAGO DE GASTOS DE REPRESENTACION PARA PERSONAL",545416560,253,2016,6
12,1,2,2,5,0,114,1,99,10,1,"PAGO DE AGUINALDO A PERSONAL",683851380,791,2016,6
12,1,2,2,5,0,123,1,99,10,1,"LA ADMINISTRACIÓN DE LA STP DEBE REALIZAR TAREAS EN FORMA CONSTANTE DURANTE TODO EL AÑO, POR LO CUAL SE HACE NECESARIA LA EXTENSIÓN DEL HORARIO DE TRABAJO DEL PERSONAL TECNICO Y ADMINISTRATIVO",1253727480,1136,2016,6
12,1,2,2,5,0,125,1,99,10,1,"RETRIBUCION ASIGNADAS AL FUNCIONARIO O EMPLEADO CUYAS TAREAS O SERVICIOS HAYAN PASADO LA JORNADA ORDINARIA Y EXTRAORDINARIA DE TRABAJO EN LAS DEPENDENCIAS DE LAS AREAS TECNICAS Y DE ADMINISTRACIÓN FINANCIERA",289536300,1138,2016,6
12,1,2,2,5,0,133,1,99,10,1,"BONIFICACION POR RESPONSABILIDAD EN EL CARGO EN LOS NIVELES DE DIRECTIVOS, JEFES, TAMBIEN POR GESTION PRESUPUESTARIA Y ADMINISTRATIVA, COMISIONADOS NO AJUSTADOS A LA NUEVA MATRIZ INCLUYE GRADO ACADEMICO",5999805782,1139,2016,6
12,1,2,2,5,0,137,1,99,10,1,"ASIGNACIONES COMPLEMENTARIAS EN CONCEPTO DE GRATIFICACIONES POR
SERVICIO ESPECIALES AL PERSONAL DE SEGURIDAD POLICIAL QUE
SE ENCUENTRAN COMISIONADOS A PRESTAR SERVICIO EN LA INSTITUCION",146260026,1140,2016,6
12,1,2,2,5,0,141,1,99,10,1,"PAGO DE CONTRATACION DE PERSONAL TECNICO",47500000,1141,2016,6
12,1,2,2,5,0,144,1,99,10,1,"PAGO DE JORNALEROS",489570290,1142,2016,6
12,1,2,2,5,0,145,1,99,10,1,"PAGO DE HONORARIOS PROFESIONALES",329634218,1143,2016,6
12,1,2,2,5,0,199,1,99,10,1,"PAGOS DE OTROS GASTOS DEL PERSONAL",1237095954,1144,2016,6
12,1,2,2,5,0,210,1,99,10,1,"PAGO DE SERVICIOS BASICOS",354214296,1145,2016,6
12,1,2,2,5,0,220,1,99,10,1,"PAGO POR TRANSPORTE Y ALMACENAJE",60000000,1147,2016,6
12,1,2,2,5,0,230,1,99,10,1,"CORRESPONDE AL PAGO DE VIATICOS A FUNCIONARIOS POR VIAJES AL
INTERIOR Y EXTERIOR",232710000,1146,2016,6
12,1,2,2,5,0,240,1,99,10,1,"PARA MANTENER EL BUEN FUNCIONAMIENTO DE EQUIPOS INFORMATICOS,
FOTOCOPIADORAS, MANTENIMIENTO DE LOCAL DE LAS OFICINAS DE LA STP Y
MANTENIMIENTO DE VEHICULOS",349791540,612,2016,6
12,1,2,2,5,0,250,1,99,10,1,"PAGO DE ALQUILER DE EDIFICIO Y DEL LOCAL DONDE FUNCIONA LAS DIFERENTES DEPENDENCIAS DE LA SECRETARIA TECNICA DE PLANIFICACION",2309521094,1108,2016,6
12,1,2,2,5,0,260,1,99,10,1,"PAGO DE SEGURO MEDICO INTEGRAL, SEGURO AUTOMOTOR, SEGURO DE RIESGO DE BIENES MUEBLES Y EQUIPAMIENTO",4748136610,1109,2016,6
12,1,2,2,5,0,280,1,99,10,1,"SE REQUIERE EL RUBRO PARA GASTOS DE REFRIGERIOS DE LAS ACTIVIDADES DE TALLERES DE FORMACION Y CAPACITACION A ENTIDADES Y GOBERNACIONES EN TEMA DE PALNIFICACION INCLUYE SERVICIOS DE CEREMONIAL Y PROTOCOLO DEL GABINETE DEL MINISTRO",109877000,1110,2016,6
12,1,2,2,5,0,290,1,99,10,1,"A FIN DE DESARROLLAR LOS PROGRAMAS DE ACTUALIZACION Y CAPACITACION PERMANENTE PARA FUNCIONARIOS TECNICOS Y ADMINISTRATIVOS",40000000,1111,2016,6
12,1,2,2,5,0,320,1,99,10,1,"COMPRA DE VESTUARIOS PARA FUNCIONARIOS",93600000,1112,2016,6
12,1,2,2,5,0,330,1,99,10,1,"COMPRA DE PAPEL CARTON E IMPRESOS",68800000,1113,2016,6
12,1,2,2,5,0,340,1,99,10,1,"COMPRA DE BIENES DE CONSUMO DE OFICINAS E INSUMOS",124134760,1114,2016,6
12,1,2,2,5,0,350,1,99,10,1,"COMPRA DE PRODUCTOS QUIMICOS",14000000,1115,2016,6
12,1,2,2,5,0,390,1,99,10,1,"COMPRA DE OTROS DE BIENES DE CONSUMO",33600000,1117,2016,6
12,1,2,2,5,0,845,1,99,10,1,"PAGO EN CONCEPTO DE INDEMNIZACIONES",0,1118,2016,6
12,1,2,2,5,0,910,1,99,10,1,"PAGO DE TASAS, IMPUESTOS  Y OTROS GASTOS",36000000,1119,2016,6
12,1,2,2,6,0,141,1,99,10,1,"PAGO POR CONTRATACION DE PERSONAL TECNICO",1010750000,568,2016,6
12,1,2,2,6,0,144,1,99,10,1,"PAGO A JORNALEROS DE LA INSTITUCION",304616502,603,2016,6
12,1,2,2,6,0,145,1,99,10,1,"PAGO EN CONCEPTO DE HONORARIOS PROFESIONALES",692268000,604,2016,6
12,1,2,2,6,0,230,1,99,10,1,"PAGOS DE PASAJES Y VIATICOS AL INTERIOR Y EXTERIOR",379789820,605,2016,6
12,1,2,2,6,0,240,1,99,10,1,"GASTOS POR SERVICIOS DE MANTENIMIENTO Y REPARACION",624359634,606,2016,6
12,1,2,2,6,0,250,1,99,10,1,"PAGO DE ALQUILERES Y DERECHOS",345600000,607,2016,6
12,1,2,2,6,0,260,1,99,10,1,"CONTRATACION DE SERVICIOS TECNICOS Y PROFESIONALES",1000000000,1134,2016,6
12,1,2,2,6,0,280,1,99,10,1,"OTROS GASTOS DE SERVICIOS EN GENERAL",417774234,608,2016,6
12,1,2,2,6,0,290,1,99,10,1,"A FIN DE DESARROLLAR LOS PROGRAMAS DE ACTUALIZACION Y CAPACITACION PERMANENTE PARA FUNCIONARIOS TECNICOS Y ADMINISTRATIVOS",48563984,609,2016,6
12,1,2,2,6,0,330,1,99,10,1,"COMPRA DE PRODUCTOS DE PAPEL CARTON E IMPRESOS",132800000,610,2016,6
12,1,2,2,6,0,360,1,99,10,1,"COMPRA DE COMBUSTIBLES Y LUBRICANTES",613440000,611,2016,6
12,1,2,2,7,0,111,1,99,10,1,SUELDOS,5805600000,208,2016,6
12,1,2,2,7,0,113,1,99,10,1,"GASTO DE REPRESENTACION",414799200,219,2016,6
12,1,2,2,7,0,114,1,99,10,1,AGUINALDO,518366600,972,2016,6
12,1,2,2,7,0,123,1,99,10,1,"Remuneracion extraordinaria",230100000,70,2016,6
12,1,2,2,7,0,131,1,99,10,1,"SUBSIDIO FAMILIAR",121482066,71,2016,6
12,1,2,2,7,0,133,1,99,10,1,"BONIFICACIONES Y GRATIFICACIONES",1139808696,72,2016,6
12,1,2,2,7,0,137,1,99,10,1,"GRATIFICACIONES POR SERVICIOS ESPECIALES",78000000,73,2016,6
12,1,2,2,7,0,144,1,99,10,1,JORNALES,388033240,74,2016,6
12,1,2,2,7,0,210,1,99,10,1,"servicios basicos",304080000,75,2016,6
12,1,2,2,7,0,230,1,99,10,1,"pasajes y viaticos",87804474,76,2016,6
12,1,2,2,7,0,240,1,99,10,1,"gastos por servicio de aseo, mantenimiento y reparaciones",90000000,77,2016,6
12,1,2,2,7,0,250,1,99,10,1,"alquileres y derechos",1092000000,78,2016,6
12,1,2,2,7,0,260,1,99,10,1,"servicios tecnicos y profesionales",1773800000,79,2016,6
12,1,2,2,7,0,280,1,99,10,1,"otros servicios en general",0,80,2016,6
12,1,2,2,7,0,290,1,99,10,1,"Servicio de Capacitacion y Adiestramiento",0,81,2016,6
12,1,2,2,7,0,330,1,99,10,1,"productos de papel carton e impresos",50000000,82,2016,6
12,1,2,2,7,0,340,1,99,10,1,"Bienes de consumo de oficinas e insumos",211024038,83,2016,6
12,1,2,2,7,0,350,1,99,10,1,"productos e instrumentales quimicos y medicinales",2200000,84,2016,6
12,1,2,2,7,0,360,1,99,10,1,combustibles,72000000,85,2016,6
12,1,2,2,7,0,390,1,99,10,1,"otros bienes de consumo",4002000,86,2016,6
12,1,2,2,7,0,570,1,99,10,1,"adquisicion de activos intangibles",89800000,87,2016,6
12,1,2,2,7,0,851,1,99,10,1,"transferencias corrientes al sector externo",226800000,88,2016,6
12,1,2,2,7,0,910,1,99,10,1,"pago de impuestos, tasas y gastos judiciales",14376458,89,2016,6
12,1,2,2,8,0,111,1,99,10,1,,7393200000,220,2016,6
12,1,2,2,8,0,113,1,99,10,1,,185276400,221,2016,6
12,1,2,2,8,0,114,1,99,10,1,,631539700,973,2016,6
12,1,2,2,8,0,123,1,99,30,1,"REMUNERACION EXTRAORDINARIA",294524830,825,2016,6
12,1,2,2,8,0,123,1,99,10,1,"REMUNERACION EXTRAORDINARIA",1776000000,824,2016,6
12,1,2,2,8,0,131,1,99,10,1,"SUBSIDIO FAMILIAR",300000000,828,2016,6
12,1,2,2,8,0,133,1,99,30,1,"BONIFICACIONES Y GRATIFICACIONES",864896380,827,2016,6
12,1,2,2,8,0,133,1,99,10,1,"BONIFICACIONES Y GRATIFICACIONES",592406760,826,2016,6
12,1,2,2,8,0,141,1,99,30,1,"CONTRATACION DE PERSONAL TECNICO",4249100000,635,2016,6
12,1,2,2,8,0,141,1,99,10,1,"CONTRATACION DE PERSONAL  TECNICO",6999320000,634,2016,6
12,1,2,2,8,0,144,1,99,30,1,JORNALES,271760000,830,2016,6
12,1,2,2,8,0,144,1,99,10,1,JORNALES,4760177200,829,2016,6
12,1,2,2,8,0,145,1,99,10,1,"HONORARIOS PROFESIONALES",4287323200,831,2016,6
12,1,2,2,8,0,145,1,99,30,1,"HONORARIOS PROFESIONALES",305600000,832,2016,6
12,1,2,2,8,0,191,1,99,10,1,"SUBSIDIO PARA LA SALUD",499200000,833,2016,6
12,1,2,2,8,0,199,1,99,10,1,"OTROS  GASTOS DE PERSONAL",3318491800,834,2016,6
12,1,2,2,8,0,210,1,99,10,1,"SERVICIOS BASICOS",873600000,835,2016,6
12,1,2,2,8,0,230,1,99,30,1,"PASAJES Y VIATICOS",1975330608,837,2016,6
12,1,2,2,8,0,230,1,99,10,1,"PASAJES Y VIATICOS",2116980994,836,2016,6
12,1,2,2,8,0,240,1,99,10,1,"GASTOS DE MANTENIMIENTO Y REPARACION",1192000000,165,2016,6
12,1,2,2,8,0,250,1,99,10,1,"ALQUILERES Y DERECHOS",1032000000,166,2016,6
12,1,2,2,8,0,260,1,99,10,1,"SERVICIOS TECNICOS Y PROFESIONALES",3374720000,167,2016,6
12,1,2,2,8,0,260,1,99,30,1,"SERVICIOS TECNICOS Y PROFESIONALES",45360000,944,2016,6
12,1,2,2,8,0,280,1,99,30,1,"OTROS GASTOS EN GENERAL",3000000,511,2016,6
12,1,2,2,8,0,280,1,99,10,1,"OTROS SERVICIOS EN GRAL.",59999400,168,2016,6
12,1,2,2,8,0,290,1,99,10,1,"SERVICIOS DE CAPACITACION Y ADIEST.",600000000,169,2016,6
12,1,2,2,8,0,330,1,99,30,1,"PRODUCTOS DE PAPEL",58012000,512,2016,6
12,1,2,2,8,0,340,1,99,30,1,"BIENES DE CONSUMO DE OFICINA",62226280,1024,2016,6
12,1,2,2,8,0,340,1,99,10,1,"INSUMOS DE OFICINA",1419596860,739,2016,6
12,1,2,2,8,0,350,1,99,30,1,"PRODUCTOS QUIMICOS",40324600,1025,2016,6
12,1,2,2,8,0,350,1,99,10,1,"PRODUCTOS QUIMICOS",110000000,1173,2016,6
12,1,2,2,8,0,360,1,99,10,1,"COMBUSTIBLES Y LUBRICANTES",1736186256,626,2016,6
12,1,2,2,8,0,360,1,99,30,1,"COMBUSTIBLES Y LUBRICANTES",595469160,1026,2016,6
12,1,2,2,8,0,390,1,99,10,1,"OTROS BIENES DE CONSUMO",300000000,954,2016,6
12,1,2,2,8,0,520,1,99,10,1,CONSTRUCCIONES,3460148668,420,2016,6
12,1,2,2,8,0,530,1,99,10,1,"ADQUISICION DE MAQUINAS Y HER. EN GRAL.",1650000000,170,2016,6
12,1,2,2,8,0,540,1,99,10,1,"ADQUISICION DE EQUIPOS DE OFICINA Y COMP.",2177000000,171,2016,6
12,1,2,2,8,0,910,1,99,10,1,"IMPUESTOS Y TASAS",100000000,633,2016,6
12,1,2,2,9,0,123,1,99,10,1,"REMUNERACION EXTRAORDINARIA",734400000,636,2016,6
12,1,2,2,9,0,141,1,99,10,1,"CONTRATACION DE PERSONAL TECNICO",3056740000,637,2016,6
12,1,2,2,9,0,144,1,99,10,1,JORNALES,71500000,638,2016,6
12,1,2,2,9,0,145,1,99,10,1,"HONORARIOS PROFESIONALES",102960000,639,2016,6
12,1,2,2,9,0,230,1,99,10,1,"PASAJES Y VIATICOS",640200000,640,2016,6
12,1,2,2,9,0,360,1,99,10,1,"COMBUSTIBLES Y LUBRICANTES",265728960,592,2016,6
12,1,2,2,10,0,111,1,99,10,1,,1651397940,225,2016,6
12,1,2,2,10,0,113,1,99,10,1,,60187200,226,2016,6
12,1,2,2,10,0,114,1,99,10,1,,142632095,974,2016,6
12,1,2,2,10,0,123,1,99,10,1,"REMUNERACION EXTRAORDINARIA A FUNCIONARIOS",106000000,302,2016,6
12,1,2,2,10,0,125,1,99,10,1,"REMUNERACION ADICIONAL A FUNCIONARIOS",91000000,303,2016,6
12,1,2,2,10,0,131,1,99,10,1,"PAGO DE SUBSIDIO FAMILIAR A FUNCIONARIOS",9900000,304,2016,6
12,1,2,2,10,0,133,1,99,10,1,"PAGO DE BONIFICACIONES Y GRATIFICACIONES",780000000,305,2016,6
12,1,2,2,10,0,137,1,99,10,1,"GRATIFICACIONES POR SERVICIO PRESTADOS POR EL PERSONAL MILITAR Y POLICIAL COMISIONADO A LA SNJ",54340000,204,2016,6
12,1,2,2,10,0,144,1,99,10,1,"JORNALES PARA CONTRATACION DE PERSONAL DE SERVICIO AUXILIAR Y OTROS QYE PRESTARAN SERVICIOS EN LAS OFICINAS ADMINISTRATIVAS Y EN LOS PROGRAMAS Y PROYECTOS DE LA SNJ",1320619344,764,2016,6
12,1,2,2,10,0,145,1,99,10,1,"HONORARIOS PROFESIONALES DESTINADOS A LA CONTRATACION DE FUNCIONARIOS/AS QUE PRESTARAN SERVICIOS EN LAS OFICINAS DE LA SNJ Y EN EL MARCO DE LOS PROGRAMAS Y PROYECTOS A SE EJECUTADOS",473539344,765,2016,6
12,1,2,2,10,0,191,1,99,10,1,"PARA EL PAGO DE SUBSIDIO PARA LA SALUD A FUNCIONARIOS/AS PERMANENTES",144000000,766,2016,6
12,1,2,2,10,0,199,1,0,10,1,"DIFERENCIA DE REMUNERACION REGISTRADA CON RELACION A LO PERCIBIDO EN EL EJERCICIO FISCAL ANTERIOR, EN EL IMPORTE PRESUPUESTADO ASIGNADO AL FUNCIONARIO DE LA ENTIDAD Y/O PERSONAL COMISIONADO, COMO CONSECUENCIA DE LA NUEVA IMPLEMENTACION DE LA MATRIZ SALARIAL",170281318,196,2016,6
12,1,2,2,10,0,210,1,99,10,1,"PARA PAGO DE SERVICIOS BASICOS",112000000,326,2016,6
12,1,2,2,10,0,230,1,99,10,1,"CREDITOS PARA CUBRIR GASTOS DE TRASLADO DE FUNCIONARIOS/AS Y OTROS AL INTERIOR Y EXTERIOR DEL PAIS EN MISION DE SERVICIOS EN EL MARCO DE LOS OBJETIVOS INSTITUCIONALES",189634652,763,2016,6
12,1,2,2,10,0,240,1,99,10,1,"PARA CUBRIR COSTOS POR SERVICIO DE MANTENIEMIENTO Y REPARACION DE VEHICULOS, MUEBLES, ELECTRODOMESTICOS, EQUIPOS DE OFICINA UTILIZADOS POR LA SNJ",116000000,767,2016,6
12,1,2,2,10,0,250,1,99,10,1,"ALQUILER DEL LOCAL DE LA SNJ",314400000,768,2016,6
12,1,2,2,10,0,260,1,99,10,1,"GASTOS POR SERVICIOS DE CONSULTORIA PARA DISEÑO E IMPLEMENTACION DE TALLERES DE CAPACITACIÓN Y ADIESTRAMIENTO EN DISEÑO Y PRESENTACION DE PROYECTOS",205891160,769,2016,6
12,1,2,2,10,0,280,1,99,10,1,"GASTOS POR SERVICIOS PARA ORGANIZACION DE EVENTOS POR LA SNJ(JORNADAS DE CAPACITACION, TALLERES, FIRMA DE ACUERDOS Y CONVENIOS, PREMIO NACIONAL DE LA JUVENTUD, ALIMENTOS PARA VOLUNTARIOS",51240000,770,2016,6
12,1,2,2,10,0,290,1,99,10,1,"CAPACITACION Y ESPECIALIZACION DE FUNCIONARIOS/AS DE SNJ",12004310,771,2016,6
12,1,2,2,10,0,320,1,99,10,1,"PARA CONFECCION DE UNIFORMES PARA FUNCIONARIOS/AS",37505222,772,2016,6
12,1,2,2,10,0,330,1,99,10,1,"PAPELERIA A SER UTILIZADA EN OFICINAS DE LA SNJ Y DURANTE LA EJECUCION DE TODOS LOS PROGRAMAS Y PROYECTOS.",6000000,773,2016,6
12,1,2,2,10,0,340,1,99,10,1,"PARA LA COMRA DE UTILES DE OFICINA Y OTROS A SER UTILIZADOS EN LAS ACTIVIDADES DE LA SNJ",36094846,774,2016,6
12,1,2,2,10,0,360,1,99,10,1,"ADQUISICION DE COMBUSTIBLE A SE UTILIZADO PRA EL TRASLADO DE FUNCIONARIOS/AS EN MISION TANTO EN CAPITAL E INTERIOR DEL PAIS EN EL MARCO DE LOS OBJETIVOS INSTITUCIONALES",147400456,775,2016,6
12,1,2,2,10,0,540,1,99,10,1,"ADQUISICION DE EQUIPOS INFORMATICOS, FOTOCOPIADORA Y MUEBLES PARA EQUIPAMIENTO DE OFICINAS DE LA SNJ",10200000,698,2016,6
12,1,2,2,10,0,841,1,99,10,1,"APOYO ECONOMICO CONSISTENTE EN LA SUMA DE G 2.000.000 OTORGADO A CADA BENEFICIARIO/A ENTRE 18  A 30 AÑOS DE EDAD PARA LA EDUCACION SUPERIOR , EN LOS 17 DEPARTAMENTOS GEOGRAFICOS",9800000000,1028,2016,6
12,1,2,2,10,0,842,1,99,10,1,"TRANSFERENCIAS A ORGANIZACIONES DE LA SOCIEDAD CIVIL SIN FINES DE LUCRO VINCULADAS A JOVENES Y COMITES JUVENILES LEGALMENTE CONSTITUIDOS A NIVEL NACIONAL PARA EL FINANCIAMIENTO DE PROYECTOS DE DESARROLLO COMUNITARIO Y DE PARTICIPACION POLITICA, ECONOMICA, SOCIAL Y CULTURAL DE JOVENES EN SITUACION DE VULNERABILIDAD, EN EL MARCO DE PROGRAMA DE SUBVENCION DE INICIATIVAS JUVENILES ""PARAGUAY REPUBLICA JOVEN""",1549260000,192,2016,6
12,1,2,2,10,0,849,1,99,10,1,"TRANSFERENCIA A ORGANIZACIONES Y COMITES JUVENILES LEGALMENTE CONSTITUIDOS A NIVEL NACIONAL PARA LA CAPACITACION DE JOVENES Y/O GRUPOS DE JOVENES EN SITUACION DE VULNERABILIDAD PARA LA CONSTRUCCION DE PLANES DE NEGOCIOS Y CREACION DE EMPRENDIMIENTOS Y OTORGAMIENTO DE CAPITAL SEMILLA A JOVENES SELECCIONADOS/AS. PREMIOS A JOVENES SOBRESALIENTES SELECCIONADOS/AS.",100000000,194,2016,6
12,1,2,2,10,0,874,1,99,10,1,"TRANSFERENCIAS A ORGANIZACIONES DE SOCIEDAD CIVIL SIN FINES DE LUCRO VINCULADAS A JOVENES Y COMITES JUVENILES LEGALMENTE CONSTITUIDOS A NIVEL NACIONAL PARA EL FINANCIAMIENTO DE PROYECTOS DE INVERSION DIRIGIDOS A JOVENES EN SITUACION DE VULNERABILIDAD, EN EL MARCO DE PROGRAMA DE SUBVENCION A INICIATIVAS JUVENILES ""PARAGUAY REPUBLICA JOVEN""",870092476,195,2016,6
12,1,2,2,11,0,111,1,12,10,1,"PLANILLA FISCAL DE SUELDOS",899331960,228,2016,6
12,1,2,2,11,0,111,1,2,10,1,"PLANILLA FISCAL DE SUELDOS",216000000,227,2016,6
12,1,2,2,11,0,111,1,99,10,1,"PLANILLA FISCAL DE SUELDOS",7172688660,229,2016,6
12,1,2,2,11,0,111,1,99,30,1,"PLANILLA FISCAL DE SUELDOS",206309280,230,2016,6
12,1,2,2,11,0,113,1,99,10,1,"GASTOS DE REPRESENTACI?N PARA FUNCIONARIOS CON CARGOS SUPERIORES",486416400,233,2016,6
12,1,2,2,11,0,113,1,12,10,1,"GASTOS DE REPRESENTACI?N PARA FUNCIONARIOS CON CARGOS SUPERIORES",13208400,232,2016,6
12,1,2,2,11,0,113,1,2,10,1,"GASTOS DE REPRESENTACI?N PARA FUNCIONARIOS CON CARGOS SUPERIORES",13208400,231,2016,6
12,1,2,2,11,0,114,1,99,30,1,"PAGO DE AGUINALDO PARA FUNCIONAROS DE LA PLANILLA FISCAL",17192440,1018,2016,6
12,1,2,2,11,0,114,1,99,10,1,"PAGO DE AGUINALDO PARA FUNCIONAROS DE LA PLANILLA FISCAL",638258755,1017,2016,6
12,1,2,2,11,0,114,1,12,10,1,"PAGO DE AGUINALDO PARA FUNCIONAROS DE LA PLANILLA FISCAL",76045030,1016,2016,6
12,1,2,2,11,0,114,1,2,10,1,"PAGO DE AGUINALDO PARA FUNCIONAROS DE LA PLANILLA FISCAL",19100700,975,2016,6
12,1,2,2,11,0,123,1,12,10,1,"RETRIBUCIÓN POR TRABAJOS POSTERIOR AL HORARIO DEL JORNAR ORDINARIA",20800000,503,2016,6
12,1,2,2,11,0,123,1,99,10,1,"RETRIBUCIÓN POR TRABAJOS POSTERIOR AL HORARIO DEL JORNAR ORDINARIA EN LA RNP ZP12
",379620000,504,2016,6
12,1,2,2,11,0,125,1,99,10,1,"REMUNERACIÓN POR TRABAJOS REALIZADOS DESPUÉS DE LO REALIZADO EN HORARIOS EXTRAORDINARIOS.",25331114,505,2016,6
12,1,2,2,11,0,131,1,99,10,1,"AYUDA POR ESCOLARIDAD A FUNCIONARIOS DE LA INSTITUCIÓN",260000000,506,2016,6
12,1,2,2,11,0,133,1,99,30,1,"Beneficios laborales por enciam del sueldo presupuestados",346188960,1005,2016,6
12,1,2,2,11,0,133,1,99,10,1,"BONIFICACIÓN OTRORGADO POR CARGOS SUPERIORES Y ADMINISTRATIVOS DENTRO DE LA SICOM  Y SUS DEPENDENCIAS",1553472850,1178,2016,6
12,1,2,2,11,0,135,1,99,30,1,"Bonificación por recaudación",1600000000,330,2016,6
12,1,2,2,11,0,141,1,99,30,1,"personal técnico para trabajos en area de prensa",1300000000,331,2016,6
12,1,2,2,11,0,141,1,99,10,1,"Contatación al personal Técnico indispensables",1802192000,1004,2016,6
12,1,2,2,11,0,141,1,2,10,1,"Contratacion del personal técnico para diversas tareas dentro de la institucion y sus dependencias.",337127150,1179,2016,6
12,1,2,2,11,0,144,1,99,10,1,"Contratación del personal jornaleros.",8047049976,1180,2016,6
12,1,2,2,11,0,144,1,99,30,1,"personal para area administrativa y prensa",1362400000,332,2016,6
12,1,2,2,11,0,145,1,99,10,1,"Contratacion del personal profecional",1651613086,1181,2016,6
12,1,2,2,11,0,145,1,99,30,1,"Contratación del persona Profesional",900000000,333,2016,6
12,1,2,2,11,0,191,1,2,10,1,"subsidio para la salud, para el pago de funcionarios permanentes con cargo dentro del anexo persona de la sicom",48000000,1182,2016,6
12,1,2,2,11,0,191,1,99,10,1,"pago en concepto de seguro medico para funcionacionarios permanentes con cargos en el anexo personal",840000000,1183,2016,6
12,1,2,2,11,0,191,1,99,30,1,"por seguro medico",52800000,381,2016,6
12,1,2,2,11,0,210,1,99,10,1,"Pago de Servicios basicos, agua, luz, telefono, para las oficinas administrativa de la institución",1784000000,1184,2016,6
12,1,2,2,11,0,210,1,99,30,1,"PAGO DE AGUA, LUZ,TELEFONO",725476560,33,2016,6
12,1,2,2,11,0,220,1,99,30,1,"SERVICIOS DE FLETE",624000000,34,2016,6
12,1,2,2,11,0,230,1,99,10,1,"Para el pago de pasajes y viaticos para distintas actividades dentro y fuera del pais",609010000,476,2016,6
12,1,2,2,11,0,230,1,99,30,1,"PASAJES VARIOS PARA MISIONES ECOMENDA POR LA INSTITUCION",840000000,35,2016,6
12,1,2,2,11,0,240,1,99,10,1,"Para la contratacion de servicios para el mantenimientos menores",713000000,477,2016,6
12,1,2,2,11,0,240,1,99,30,1,"REPARACIONES Y MANTENIMIETOS",1087200000,138,2016,6
12,1,2,2,11,0,250,1,99,10,1,"Corresponde para el el pago de alquileres de edificios administrativo",710808000,478,2016,6
12,1,2,2,11,0,250,1,99,30,1,"PAGO DE ALQUILER DE PARAGUAY TV Y RNP",934000000,139,2016,6
12,1,2,2,11,0,260,1,99,30,1,"PAGO DE SERVICIOS VARIOS",2421605296,140,2016,6
12,1,2,2,11,0,260,1,99,10,1,"corresponde para la contratación se servicios",2129100000,479,2016,6
12,1,2,2,11,0,280,1,99,10,1,"PARA SERVICIOS VARIOS",260000000,480,2016,6
12,1,2,2,11,0,280,1,99,30,1,"SERVIVOS SEREMONIALES Y GASTRONOMICO",584810000,141,2016,6
12,1,2,2,11,0,290,1,99,30,1,"CAPACITACION PARA FUNCIONARIOS",1052000000,142,2016,6
12,1,2,2,11,0,290,1,99,10,1,"Corresponde para el pago de cursos, seminarios, y talleres para funcionarios de la sicom y sus dependencias",256000000,481,2016,6
12,1,2,2,11,0,320,1,99,30,1,"UNIFORME PARA FUNCIONARIOS PERMANENTES CONTRATADO Y COMISIONADOS",289960000,143,2016,6
12,1,2,2,11,0,320,1,99,10,1,"corresponde para compra de uniforme del personal pernanente, contrarado , comisionados que se encuentren prestando serviocios dentro de la SICOM   y su dependencias",77960000,482,2016,6
12,1,2,2,11,0,330,1,99,30,1,"ADQUISION DE SERVIVIOS DE PERIODICO Y OTROS",368665400,144,2016,6
12,1,2,2,11,0,330,1,99,10,1,"Corresponde para la",87600000,483,2016,6
12,1,2,2,11,0,340,1,99,10,1,"ADQUISICON DE UTILILES DE OFICINAS, ENTRE OTROS",294899546,484,2016,6
12,1,2,2,11,0,340,1,99,30,1,"ADQUISICION DE UTILILES DE OFICINAS ENTRE OTROS",454000000,145,2016,6
12,1,2,2,11,0,350,1,99,30,1,"PRODUCTOS QUINICOS",8000000,146,2016,6
